person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,emp_length_missing,int_rate_missing
26.0,140232,MORTGAGE,8.0,DEBTCONSOLIDATION,A,12000,5.99,0,0.06,N,4.0,0,0
22.0,140232,MORTGAGE,6.0,DEBTCONSOLIDATION,C,23125,14.22,0,0.12,N,3.0,0,0
23.0,14400,OWN,7.0,DEBTCONSOLIDATION,C,3000,14.72,1,0.21,Y,2.0,0,0
25.0,140232,MORTGAGE,4.0,PERSONAL,B,15000,9.99,0,0.08,N,2.0,0,0
26.0,140232,MORTGAGE,10.0,HOMEIMPROVEMENT,B,12000,11.71,0,0.06,N,2.0,0,0
23.0,140232,MORTGAGE,7.0,VENTURE,B,21000,12.69,0,0.1,N,2.0,0,0
26.0,140232,MORTGAGE,6.0,MEDICAL,D,23125,17.58,1,0.16,Y,3.0,0,0
24.0,112500,RENT,1.0,PERSONAL,C,16000,12.29,0,0.14,N,3.0,0,0
24.0,113000,RENT,3.0,VENTURE,B,16000,11.99,0,0.14,N,2.0,0,0
21.0,140232,MORTGAGE,5.0,MEDICAL,D,23125,15.62,1,0.16,N,2.0,0,0
24.0,140232,MORTGAGE,0.0,VENTURE,B,18000,9.99,0,0.09,N,3.0,0,0
25.0,140232,MORTGAGE,3.0,VENTURE,E,23125,17.14,0,0.17,Y,3.0,0,0
25.0,119000,RENT,4.0,EDUCATION,A,16000,10.99,0,0.13,N,2.0,0,1
24.0,140232,MORTGAGE,0.0,DEBTCONSOLIDATION,A,3025,6.17,0,0.02,N,3.0,0,0
25.0,140232,OWN,0.0,HOMEIMPROVEMENT,D,23125,14.96,0,0.12,Y,3.0,0,0
25.0,140232,OWN,0.0,VENTURE,B,23125,12.18,0,0.12,N,4.0,0,0
25.0,140232,MORTGAGE,9.0,HOMEIMPROVEMENT,D,23125,13.24,1,0.13,Y,4.0,0,0
24.0,120000,RENT,8.0,VENTURE,B,16000,12.18,0,0.13,N,4.0,0,0
22.0,125000,RENT,3.0,DEBTCONSOLIDATION,A,16000,7.9,0,0.13,N,2.0,0,0
23.0,140232,MORTGAGE,0.0,PERSONAL,A,5000,7.43,0,0.03,N,4.0,0,0
24.0,135000,RENT,3.0,EDUCATION,E,16000,16.69,0,0.12,N,2.0,0,0
26.0,140232,MORTGAGE,10.0,PERSONAL,B,23125,11.71,0,0.15,N,4.0,0,0
24.0,135000,RENT,8.0,VENTURE,B,16000,10.62,0,0.12,N,2.0,0,0
25.0,140232,MORTGAGE,9.0,DEBTCONSOLIDATION,A,14000,7.66,0,0.07,N,4.0,0,0
26.0,140232,MORTGAGE,10.0,MEDICAL,C,15250,14.35,0,0.07,N,3.0,0,0
24.0,140232,MORTGAGE,8.0,EDUCATION,C,23125,13.99,0,0.17,N,2.0,0,0
24.0,140232,MORTGAGE,2.0,MEDICAL,B,11000,10.99,0,0.05,N,4.0,0,0
24.0,140232,MORTGAGE,5.0,DEBTCONSOLIDATION,B,10000,9.63,0,0.05,N,4.0,0,0
23.0,139992,RENT,3.0,VENTURE,E,16000,14.18,0,0.11,Y,3.0,0,0
23.0,140232,RENT,2.0,MEDICAL,A,16000,6.03,0,0.11,N,2.0,0,0
25.0,140232,MORTGAGE,9.0,HOMEIMPROVEMENT,B,8000,9.91,0,0.04,N,4.0,0,0
25.0,140232,MORTGAGE,9.0,MEDICAL,F,6500,15.01,1,0.03,N,2.0,0,0
25.0,140232,MORTGAGE,5.0,VENTURE,B,23125,10.75,0,0.11,N,2.0,0,0
26.0,140232,MORTGAGE,10.0,VENTURE,B,9000,11.26,0,0.04,N,3.0,0,0
24.0,35000,RENT,8.0,DEBTCONSOLIDATION,B,19000,11.36,1,0.44000000000000006,N,2.0,0,0
25.0,140232,MORTGAGE,9.0,HOMEIMPROVEMENT,B,21000,11.11,0,0.09,N,3.0,0,0
26.0,30000,RENT,5.0,DEBTCONSOLIDATION,A,19075,7.49,1,0.44000000000000006,N,3.0,0,0
26.0,140232,MORTGAGE,6.0,DEBTCONSOLIDATION,C,15000,13.98,1,0.07,Y,3.0,0,0
21.0,90200,RENT,2.0,PERSONAL,C,19125,13.92,0,0.21,N,4.0,0,0
22.0,47000,RENT,6.0,DEBTCONSOLIDATION,C,19200,12.29,1,0.41,Y,4.0,0,0
23.0,55000,RENT,3.0,EDUCATION,D,19200,15.21,1,0.35,N,4.0,0,0
22.0,75000,RENT,1.0,VENTURE,A,19200,10.99,0,0.26,N,2.0,0,1
25.0,77000,RENT,9.0,VENTURE,B,19200,10.99,0,0.25,N,3.0,0,1
25.0,140232,MORTGAGE,4.0,EDUCATION,A,16000,7.05,0,0.07,N,4.0,0,0
24.0,140232,MORTGAGE,6.0,MEDICAL,A,12000,6.03,0,0.05,N,3.0,0,0
26.0,140232,MORTGAGE,2.0,MEDICAL,E,8000,16.95,1,0.03,N,4.0,0,0
21.0,140232,MORTGAGE,5.0,PERSONAL,A,5000,8.59,0,0.02,N,3.0,0,0
26.0,140232,MORTGAGE,10.0,EDUCATION,A,15000,7.49,0,0.06,N,2.0,0,0
26.0,12000,OWN,6.0,EDUCATION,B,2500,9.99,1,0.21,N,3.0,0,0
26.0,140232,MORTGAGE,11.0,HOMEIMPROVEMENT,B,9000,9.99,0,0.04,N,2.0,0,0
25.0,140232,MORTGAGE,4.0,EDUCATION,A,10575,6.99,0,0.04,N,2.0,0,0
23.0,140232,MORTGAGE,7.0,EDUCATION,B,8800,10.0,0,0.04,N,2.0,0,0
24.0,140232,MORTGAGE,2.0,DEBTCONSOLIDATION,A,7000,7.66,1,0.03,N,2.0,0,0
26.0,140232,MORTGAGE,2.0,EDUCATION,B,23125,9.25,1,0.11,N,4.0,0,0
25.0,140232,MORTGAGE,5.0,HOMEIMPROVEMENT,F,23125,17.26,1,0.1,N,4.0,0,0
24.0,125000,RENT,9.0,HOMEIMPROVEMENT,B,19200,10.99,0,0.15,N,3.0,0,0
23.0,140232,MORTGAGE,6.0,EDUCATION,A,15000,8.9,0,0.05,N,4.0,0,0
26.0,140232,MORTGAGE,11.0,MEDICAL,D,12000,16.29,1,0.04,Y,4.0,0,0
22.0,126500,RENT,1.0,DEBTCONSOLIDATION,C,19200,13.79,0,0.15,N,4.0,0,0
24.0,140232,MORTGAGE,8.0,DEBTCONSOLIDATION,B,23125,9.99,0,0.12,N,3.0,0,0
23.0,140232,MORTGAGE,5.0,EDUCATION,D,10000,15.65,0,0.03,Y,2.0,0,0
25.0,12000,OWN,9.0,EDUCATION,C,4500,13.16,1,0.38,Y,4.0,0,0
23.0,50000,RENT,0.0,EDUCATION,B,19400,12.69,1,0.39,N,2.0,0,0
26.0,140232,MORTGAGE,10.0,DEBTCONSOLIDATION,C,12000,13.47,0,0.04,N,3.0,0,0
24.0,140232,MORTGAGE,5.0,PERSONAL,B,3500,10.36,0,0.01,N,4.0,0,0
21.0,55438,RENT,4.0,VENTURE,C,19400,13.49,1,0.35,N,2.0,0,0
25.0,140232,MORTGAGE,7.0,VENTURE,B,23125,10.65,0,0.1,N,2.0,0,0
25.0,140232,MORTGAGE,5.0,DEBTCONSOLIDATION,C,15000,12.99,0,0.04,Y,2.0,0,0
24.0,140232,MORTGAGE,9.0,DEBTCONSOLIDATION,C,20000,11.41,0,0.05,N,3.0,0,0
23.0,70000,RENT,3.0,PERSONAL,B,19425,11.11,0,0.28,N,3.0,0,0
24.0,140232,MORTGAGE,8.0,EDUCATION,A,10000,7.88,0,0.02,N,2.0,0,0
24.0,90000,RENT,1.0,HOMEIMPROVEMENT,B,19500,9.76,0,0.22,N,2.0,0,0
21.0,10560,OWN,5.0,VENTURE,B,1000,10.36,0,0.09,N,4.0,0,0
25.0,140232,MORTGAGE,9.0,DEBTCONSOLIDATION,B,23125,11.11,0,0.08,N,4.0,0,0
26.0,140232,MORTGAGE,2.0,EDUCATION,E,23125,14.38,0,0.05,N,3.0,0,0
22.0,118000,RENT,0.0,PERSONAL,D,19550,15.62,1,0.17,Y,4.0,0,0
23.0,45000,RENT,8.0,EDUCATION,B,19600,9.91,1,0.44,N,2.0,0,0
24.0,53295,RENT,3.0,MEDICAL,D,19600,16.07,1,0.31,N,3.0,0,0
22.0,75000,RENT,2.0,EDUCATION,B,19600,12.42,0,0.26,N,3.0,0,0
24.0,45295,RENT,8.0,DEBTCONSOLIDATION,D,19650,15.37,1,0.43,Y,2.0,0,0
23.0,30000,RENT,6.0,VENTURE,B,19750,11.14,1,0.44000000000000006,N,4.0,0,0
23.0,38000,RENT,3.0,PERSONAL,A,19750,7.51,1,0.44000000000000006,N,4.0,0,0
21.0,9600,OWN,0.0,VENTURE,B,1200,10.99,0,0.13,N,4.0,0,0
21.0,9600,RENT,4.0,HOMEIMPROVEMENT,D,2000,15.99,1,0.21,N,3.0,0,0
25.0,9600,RENT,4.0,MEDICAL,D,2100,15.99,1,0.22,N,2.0,0,0
24.0,9600,RENT,5.0,PERSONAL,A,1000,8.49,1,0.1,N,4.0,0,0
25.0,9600,RENT,-1.0,MEDICAL,C,1200,15.23,0,0.13,N,2.0,1,0
26.0,9600,RENT,4.0,VENTURE,D,2950,17.49,1,0.31,Y,2.0,0,0
22.0,9600,RENT,0.0,VENTURE,A,1500,7.29,1,0.16,N,2.0,0,0
21.0,9600,RENT,-1.0,MEDICAL,B,2375,10.0,1,0.25,N,3.0,1,0
22.0,9600,RENT,-1.0,EDUCATION,B,1200,10.37,0,0.13,N,2.0,1,0
24.0,9600,OWN,2.0,VENTURE,A,3200,7.88,1,0.33,N,2.0,0,0
23.0,9600,RENT,0.0,VENTURE,A,4000,7.14,1,0.42,N,4.0,0,0
23.0,9600,RENT,3.0,DEBTCONSOLIDATION,B,2100,10.62,1,0.22,N,3.0,0,0
25.0,47000,RENT,9.0,HOMEIMPROVEMENT,D,19750,15.7,1,0.42,N,4.0,0,0
23.0,9192,RENT,-1.0,PERSONAL,A,1750,7.51,1,0.19,N,3.0,1,0
21.0,9000,RENT,4.0,HOMEIMPROVEMENT,C,3000,15.23,1,0.33,N,4.0,0,0
23.0,9000,OWN,4.0,HOMEIMPROVEMENT,C,2000,13.35,1,0.22,N,2.0,0,0
23.0,8628,OWN,-1.0,EDUCATION,A,1400,10.99,1,0.16,N,2.0,1,1
23.0,8400,RENT,-1.0,EDUCATION,B,2000,10.65,1,0.24,N,2.0,1,0
24.0,8400,RENT,-1.0,EDUCATION,C,1500,13.99,1,0.18,Y,2.0,1,0
26.0,8400,RENT,-1.0,EDUCATION,A,3500,7.29,1,0.42,N,3.0,1,0
22.0,8280,RENT,-1.0,MEDICAL,B,2400,9.91,1,0.29,N,2.0,1,0
21.0,8088,RENT,-1.0,MEDICAL,C,1200,15.23,0,0.15,Y,2.0,1,0
23.0,8088,RENT,-1.0,MEDICAL,B,1000,10.0,0,0.12,N,4.0,1,0
21.0,8004,RENT,4.0,MEDICAL,A,3000,7.88,1,0.37,N,2.0,0,0
22.0,8000,RENT,-1.0,MEDICAL,A,2100,7.51,1,0.26,N,2.0,1,0
21.0,8000,RENT,1.0,DEBTCONSOLIDATION,A,2800,7.4,1,0.35,N,2.0,0,0
23.0,8000,RENT,0.0,EDUCATION,A,3250,10.99,1,0.41,N,4.0,0,1
22.0,8000,RENT,0.0,VENTURE,A,5400,7.75,1,0.44000000000000006,N,4.0,0,0
26.0,7904,MORTGAGE,0.0,HOMEIMPROVEMENT,B,500,10.71,0,0.06,N,3.0,0,0
24.0,7800,RENT,1.0,EDUCATION,B,1000,11.36,0,0.13,N,4.0,0,0
24.0,7500,RENT,0.0,HOMEIMPROVEMENT,C,1200,13.48,1,0.16,N,4.0,0,0
21.0,7200,RENT,0.0,VENTURE,C,2500,13.11,1,0.35,N,3.0,0,0
24.0,7000,RENT,2.0,MEDICAL,C,1000,10.99,0,0.14,N,2.0,0,1
24.0,6000,RENT,0.0,PERSONAL,A,1050,10.99,1,0.17,N,2.0,0,1
21.0,6000,OWN,1.0,PERSONAL,D,1600,14.61,1,0.27,Y,3.0,0,0
26.0,5500,RENT,0.0,EDUCATION,A,1000,9.63,1,0.18,N,3.0,0,0
25.0,5000,RENT,0.0,VENTURE,B,1000,9.64,1,0.2,N,4.0,0,0
22.0,4800,RENT,1.0,PERSONAL,D,1800,14.84,1,0.38,Y,2.0,0,0
22.0,4800,RENT,0.0,MEDICAL,C,1200,14.26,1,0.25,Y,2.0,0,0
24.0,4800,RENT,0.0,VENTURE,E,2400,16.0,1,0.44000000000000006,Y,4.0,0,0
21.0,4200,RENT,3.0,PERSONAL,E,2750,16.95,1,0.44000000000000006,N,3.0,0,0
21.0,4080,RENT,0.0,EDUCATION,B,1400,11.86,1,0.34,N,4.0,0,0
24.0,21600,RENT,0.0,DEBTCONSOLIDATION,C,6600,12.68,1,0.31,N,4.0,0,0
23.0,21600,OWN,0.0,VENTURE,B,4400,12.53,0,0.2,N,3.0,0,0
26.0,56100,MORTGAGE,10.0,MEDICAL,D,16000,10.99,1,0.24,Y,2.0,0,1
24.0,55000,MORTGAGE,8.0,MEDICAL,A,1800,7.49,0,0.03,N,3.0,0,0
26.0,139992,MORTGAGE,0.0,EDUCATION,B,14400,10.99,0,0.1,N,4.0,0,1
23.0,140232,MORTGAGE,1.0,VENTURE,B,15000,10.99,0,0.11,N,3.0,0,1
21.0,30000,RENT,5.0,EDUCATION,A,12000,5.79,1,0.4,N,2.0,0,0
22.0,75000,RENT,0.0,PERSONAL,A,8000,5.99,0,0.11,N,2.0,0,0
25.0,80208,MORTGAGE,1.0,MEDICAL,A,4000,5.42,0,0.05,N,3.0,0,0
26.0,53000,MORTGAGE,3.0,VENTURE,A,2800,6.03,0,0.05,N,3.0,0,0
24.0,69996,RENT,3.0,HOMEIMPROVEMENT,B,2500,12.53,0,0.04,N,4.0,0,0
23.0,36000,RENT,2.0,DEBTCONSOLIDATION,D,16750,15.28,1,0.44000000000000006,Y,4.0,0,0
25.0,65004,RENT,1.0,PERSONAL,C,4800,13.49,0,0.07,Y,4.0,0,0
26.0,15436,RENT,-1.0,HOMEIMPROVEMENT,A,5500,7.88,1,0.36,N,3.0,1,0
22.0,72000,OWN,6.0,EDUCATION,B,16000,10.37,0,0.22,N,2.0,0,0
24.0,130000,RENT,7.0,MEDICAL,B,23125,11.49,0,0.18,N,3.0,0,0
22.0,70000,RENT,4.0,EDUCATION,A,7550,7.51,0,0.11,N,3.0,0,0
24.0,70000,OTHER,4.0,PERSONAL,A,9000,9.63,0,0.13,N,4.0,0,0
25.0,60000,RENT,3.0,VENTURE,C,3000,13.47,1,0.05,Y,3.0,0,0
23.0,50400,RENT,3.0,EDUCATION,B,5000,10.38,0,0.1,N,2.0,0,0
23.0,75000,RENT,7.0,VENTURE,C,18000,12.73,0,0.24,N,2.0,0,0
25.0,85000,MORTGAGE,9.0,MEDICAL,A,4000,7.88,0,0.05,N,3.0,0,0
23.0,98280,MORTGAGE,7.0,PERSONAL,A,9400,6.62,0,0.1,N,3.0,0,0
22.0,53808,MORTGAGE,5.0,VENTURE,A,6000,8.9,0,0.11,N,2.0,0,0
23.0,81600,MORTGAGE,7.0,VENTURE,A,9000,7.49,0,0.11,N,3.0,0,0
23.0,30000,RENT,2.0,DEBTCONSOLIDATION,D,10000,15.31,1,0.33,Y,4.0,0,0
24.0,52000,MORTGAGE,7.0,MEDICAL,C,5000,14.22,0,0.1,Y,3.0,0,0
25.0,45000,RENT,4.0,DEBTCONSOLIDATION,C,15000,10.99,1,0.33,N,2.0,0,1
22.0,33000,RENT,6.0,DEBTCONSOLIDATION,C,6000,13.85,0,0.18,N,3.0,0,0
21.0,35000,MORTGAGE,5.0,EDUCATION,B,1500,9.63,0,0.04,N,2.0,0,0
23.0,118000,MORTGAGE,4.0,VENTURE,C,12000,13.11,0,0.1,N,2.0,0,0
26.0,95000,RENT,0.0,VENTURE,B,12000,10.65,0,0.13,N,3.0,0,0
26.0,42000,RENT,2.0,EDUCATION,C,4800,14.27,1,0.11,Y,2.0,0,0
22.0,64000,RENT,7.0,VENTURE,D,13000,14.11,0,0.2,N,3.0,0,0
24.0,41160,RENT,2.0,DEBTCONSOLIDATION,A,4000,10.99,0,0.1,N,3.0,0,1
23.0,57000,OWN,7.0,EDUCATION,B,4200,10.51,0,0.07,N,4.0,0,0
22.0,90000,MORTGAGE,6.0,MEDICAL,B,9500,10.99,0,0.11,N,3.0,0,1
25.0,33000,RENT,1.0,VENTURE,C,7100,14.65,1,0.22,Y,3.0,0,0
25.0,140232,MORTGAGE,2.0,HOMEIMPROVEMENT,D,23125,16.07,0,0.12,N,2.0,0,0
26.0,37820,MORTGAGE,3.0,DEBTCONSOLIDATION,A,6300,10.99,0,0.17,N,2.0,0,1
21.0,15360,RENT,0.0,DEBTCONSOLIDATION,B,1600,12.69,0,0.1,N,3.0,0,0
24.0,45888,RENT,5.0,EDUCATION,A,9000,5.79,0,0.2,N,4.0,0,0
22.0,58000,RENT,5.0,PERSONAL,B,4000,10.0,0,0.07,N,4.0,0,0
22.0,140232,RENT,3.0,VENTURE,A,12600,6.92,0,0.07,N,3.0,0,0
26.0,75000,MORTGAGE,5.0,EDUCATION,A,12500,5.99,0,0.17,N,4.0,0,0
22.0,41600,OWN,4.0,EDUCATION,B,12000,12.42,0,0.29,N,4.0,0,0
23.0,90000,RENT,0.0,EDUCATION,A,12000,8.9,0,0.13,N,2.0,0,0
26.0,51996,RENT,1.0,MEDICAL,C,10000,13.23,0,0.19,N,4.0,0,0
25.0,88500,RENT,3.0,VENTURE,C,7200,13.47,0,0.08,Y,2.0,0,0
26.0,30000,OWN,0.0,HOMEIMPROVEMENT,C,15000,13.22,0,0.44000000000000006,Y,2.0,0,0
23.0,45000,MORTGAGE,1.0,EDUCATION,B,10000,12.21,0,0.22,N,4.0,0,0
24.0,30000,OWN,7.0,HOMEIMPROVEMENT,C,10000,12.61,0,0.33,Y,2.0,0,0
25.0,32000,RENT,1.0,MEDICAL,E,2500,16.45,1,0.08,N,3.0,0,0
22.0,36000,MORTGAGE,6.0,VENTURE,D,1400,14.84,0,0.04,N,2.0,0,0
23.0,48000,MORTGAGE,7.0,DEBTCONSOLIDATION,B,10000,10.65,0,0.21,N,4.0,0,0
23.0,24000,RENT,4.0,DEBTCONSOLIDATION,A,5000,6.62,0,0.21,N,2.0,0,0
24.0,60000,RENT,1.0,EDUCATION,B,10000,10.99,0,0.17,N,2.0,0,1
25.0,35000,RENT,3.0,VENTURE,B,2400,12.53,0,0.07,N,2.0,0,0
23.0,39000,RENT,1.0,DEBTCONSOLIDATION,D,6000,15.99,1,0.15,Y,3.0,0,0
22.0,27120,RENT,5.0,EDUCATION,C,9250,13.11,1,0.34,N,3.0,0,0
25.0,25920,RENT,0.0,VENTURE,B,2300,11.11,0,0.09,N,2.0,0,0
22.0,75000,RENT,2.0,MEDICAL,C,20000,10.99,0,0.27,Y,2.0,0,1
24.0,102000,MORTGAGE,5.0,EDUCATION,C,12000,15.27,0,0.12,Y,3.0,0,0
25.0,50000,RENT,3.0,PERSONAL,D,4000,14.61,0,0.08,Y,4.0,0,0
26.0,94000,MORTGAGE,1.0,MEDICAL,A,5000,7.68,0,0.05,N,3.0,0,0
24.0,40000,RENT,5.0,DEBTCONSOLIDATION,A,10000,7.88,0,0.25,N,3.0,0,0
24.0,69764,RENT,2.0,VENTURE,D,1500,14.42,1,0.02,Y,4.0,0,0
22.0,21600,RENT,1.0,EDUCATION,D,2400,16.29,1,0.11,N,4.0,0,0
23.0,49000,MORTGAGE,7.0,MEDICAL,G,15000,19.82,1,0.31,Y,3.0,0,0
24.0,128000,MORTGAGE,4.0,EDUCATION,A,12000,6.03,0,0.09,N,2.0,0,0
25.0,62500,RENT,6.0,HOMEIMPROVEMENT,B,4000,10.37,0,0.06,N,3.0,0,0
21.0,40000,RENT,4.0,EDUCATION,A,5000,5.79,0,0.13,N,2.0,0,0
22.0,44000,RENT,1.0,VENTURE,E,16000,16.35,1,0.36,N,4.0,0,0
25.0,85000,MORTGAGE,5.0,EDUCATION,C,9600,13.85,0,0.11,N,2.0,0,0
24.0,64600,RENT,2.0,PERSONAL,A,5000,7.9,0,0.08,N,3.0,0,0
22.0,60000,MORTGAGE,6.0,DEBTCONSOLIDATION,B,3950,10.65,0,0.07,N,4.0,0,0
26.0,65000,MORTGAGE,11.0,VENTURE,A,10950,7.88,0,0.17,N,2.0,0,0
26.0,36800,RENT,0.0,MEDICAL,B,5900,10.71,0,0.16,N,4.0,0,0
24.0,54000,MORTGAGE,8.0,PERSONAL,D,1500,14.42,1,0.03,Y,4.0,0,0
23.0,16000,MORTGAGE,1.0,DEBTCONSOLIDATION,C,5600,12.84,1,0.35,Y,2.0,0,0
23.0,39000,RENT,3.0,MEDICAL,B,10000,11.99,1,0.26,N,2.0,0,0
24.0,45000,RENT,8.0,PERSONAL,C,8000,12.73,0,0.18,N,2.0,0,0
23.0,78000,MORTGAGE,7.0,DEBTCONSOLIDATION,C,4200,13.06,0,0.05,Y,3.0,0,0
24.0,100000,MORTGAGE,0.0,MEDICAL,C,10000,12.87,0,0.1,Y,4.0,0,0
22.0,44400,RENT,3.0,VENTURE,C,12800,12.73,0,0.29,N,4.0,0,0
26.0,55000,RENT,1.0,EDUCATION,C,3000,10.99,0,0.05,Y,2.0,0,1
25.0,125000,MORTGAGE,9.0,EDUCATION,B,12000,9.91,0,0.1,N,3.0,0,0
25.0,37980,MORTGAGE,7.0,PERSONAL,A,3500,6.03,0,0.09,N,3.0,0,0
23.0,75000,OWN,8.0,VENTURE,A,8000,6.17,0,0.11,N,2.0,0,0
22.0,28800,RENT,6.0,MEDICAL,B,8000,11.49,0,0.28,N,2.0,0,0
25.0,53000,MORTGAGE,4.0,EDUCATION,A,6000,6.62,0,0.11,N,2.0,0,0
22.0,26004,RENT,5.0,VENTURE,B,4800,10.99,0,0.18,N,3.0,0,0
25.0,70000,RENT,3.0,MEDICAL,A,5600,7.9,0,0.08,N,3.0,0,0
21.0,38400,OWN,0.0,VENTURE,C,12200,10.99,0,0.32,Y,4.0,0,1
24.0,49000,MORTGAGE,0.0,HOMEIMPROVEMENT,B,5000,12.18,1,0.1,N,3.0,0,0
22.0,72000,RENT,6.0,EDUCATION,E,15000,17.19,0,0.21,N,4.0,0,0
26.0,78000,RENT,6.0,DEBTCONSOLIDATION,C,18000,13.49,0,0.23,N,4.0,0,0
25.0,48000,RENT,9.0,PERSONAL,B,4800,10.99,0,0.1,N,4.0,0,1
25.0,115000,MORTGAGE,4.0,PERSONAL,A,20000,6.91,0,0.17,N,4.0,0,0
22.0,56400,RENT,2.0,EDUCATION,A,9500,8.9,0,0.17,N,2.0,0,0
21.0,18000,RENT,2.0,PERSONAL,B,4500,10.38,1,0.25,N,3.0,0,0
22.0,50000,RENT,4.0,PERSONAL,A,10000,6.17,0,0.2,N,3.0,0,0
23.0,65000,MORTGAGE,1.0,DEBTCONSOLIDATION,A,7000,8.49,0,0.11,N,4.0,0,0
22.0,32240,RENT,3.0,PERSONAL,C,15000,13.22,1,0.44000000000000006,N,2.0,0,0
23.0,55000,MORTGAGE,5.0,EDUCATION,A,15000,6.17,0,0.27,N,3.0,0,0
21.0,57000,RENT,3.0,VENTURE,A,3000,5.42,0,0.05,N,2.0,0,0
25.0,69000,RENT,1.0,PERSONAL,D,8000,13.99,1,0.12,N,2.0,0,0
25.0,75000,MORTGAGE,4.0,VENTURE,C,12000,13.49,0,0.16,N,2.0,0,0
22.0,59000,MORTGAGE,7.0,PERSONAL,D,4900,15.62,1,0.08,N,3.0,0,0
24.0,37000,RENT,8.0,EDUCATION,D,10500,10.99,0,0.28,N,4.0,0,1
22.0,70000,MORTGAGE,5.0,DEBTCONSOLIDATION,B,21000,8.88,0,0.3,N,3.0,0,0
22.0,54000,RENT,4.0,MEDICAL,C,8075,13.06,0,0.15,N,3.0,0,0
24.0,79000,RENT,8.0,DEBTCONSOLIDATION,A,21000,7.9,0,0.27,N,4.0,0,0
25.0,26000,RENT,4.0,MEDICAL,C,8000,12.87,1,0.31,Y,3.0,0,0
23.0,140232,MORTGAGE,2.0,PERSONAL,A,12000,5.42,0,0.08,N,4.0,0,0
22.0,52000,MORTGAGE,5.0,VENTURE,A,6000,7.9,0,0.12,N,2.0,0,0
22.0,17280,RENT,0.0,VENTURE,D,3500,10.99,1,0.2,Y,4.0,0,1
24.0,45000,RENT,3.0,PERSONAL,A,7800,7.51,0,0.17,N,2.0,0,0
24.0,87000,MORTGAGE,5.0,DEBTCONSOLIDATION,B,10000,10.36,0,0.11,N,2.0,0,0
22.0,18000,RENT,1.0,EDUCATION,B,7000,10.65,1,0.39,N,3.0,0,0
24.0,65000,RENT,0.0,VENTURE,B,7000,11.83,0,0.11,N,3.0,0,0
26.0,105000,RENT,1.0,DEBTCONSOLIDATION,B,12100,10.99,0,0.12,N,3.0,0,1
23.0,92004,RENT,6.0,MEDICAL,C,23125,15.23,1,0.33,Y,2.0,0,0
22.0,55000,RENT,2.0,DEBTCONSOLIDATION,A,6000,8.9,0,0.11,N,4.0,0,0
24.0,36000,RENT,5.0,VENTURE,D,6000,14.96,0,0.17,N,3.0,0,0
26.0,39000,RENT,2.0,EDUCATION,A,8000,6.62,0,0.21,N,2.0,0,0
23.0,60000,MORTGAGE,7.0,VENTURE,A,7200,10.99,0,0.12,N,4.0,0,1
25.0,44000,RENT,1.0,MEDICAL,D,8000,12.92,1,0.18,N,2.0,0,0
25.0,140232,MORTGAGE,9.0,DEBTCONSOLIDATION,B,23125,10.25,0,0.17,N,4.0,0,0
25.0,78600,RENT,0.0,MEDICAL,C,8400,13.48,0,0.11,N,4.0,0,0
21.0,18000,RENT,-1.0,MEDICAL,C,2400,14.72,0,0.13,N,3.0,1,0
23.0,30000,RENT,1.0,EDUCATION,D,1450,15.58,1,0.05,Y,3.0,0,0
22.0,54000,RENT,4.0,EDUCATION,E,5000,16.35,1,0.09,N,4.0,0,0
25.0,24000,RENT,9.0,PERSONAL,B,9600,11.71,1,0.4,N,3.0,0,0
23.0,25920,RENT,4.0,PERSONAL,D,10000,15.58,1,0.39,N,4.0,0,0
22.0,126500,RENT,1.0,DEBTCONSOLIDATION,C,19200,13.79,0,0.15,Y,3.0,0,0
22.0,54000,RENT,4.0,VENTURE,B,5600,9.63,0,0.1,N,3.0,0,0
24.0,39996,OWN,0.0,PERSONAL,A,3000,7.37,0,0.08,N,2.0,0,0
23.0,58200,MORTGAGE,2.0,PERSONAL,B,13000,10.99,0,0.22,N,3.0,0,1
23.0,80196,OWN,2.0,PERSONAL,B,23125,9.91,0,0.37,N,3.0,0,0
23.0,21600,RENT,2.0,HOMEIMPROVEMENT,D,6000,14.42,1,0.28,N,2.0,0,0
24.0,22800,OWN,3.0,MEDICAL,B,4750,11.36,0,0.21,N,4.0,0,0
26.0,48000,RENT,10.0,EDUCATION,B,4225,9.83,0,0.09,N,3.0,0,0
26.0,20000,MORTGAGE,1.0,DEBTCONSOLIDATION,A,1500,7.74,0,0.07,N,4.0,0,0
22.0,55000,RENT,6.0,VENTURE,C,6000,14.27,0,0.11,N,3.0,0,0
23.0,30000,RENT,0.0,DEBTCONSOLIDATION,B,5000,11.86,0,0.17,N,4.0,0,0
25.0,50000,MORTGAGE,2.0,PERSONAL,A,10000,7.9,0,0.2,N,4.0,0,0
23.0,75000,MORTGAGE,5.0,PERSONAL,B,5000,11.12,0,0.07,N,2.0,0,0
25.0,30720,RENT,6.0,MEDICAL,B,10000,10.37,1,0.33,N,3.0,0,0
26.0,41892,RENT,8.0,DEBTCONSOLIDATION,C,11300,13.22,0,0.27,Y,4.0,0,0
26.0,18700,RENT,2.0,MEDICAL,A,1500,5.42,0,0.08,N,3.0,0,0
